OrderID,OrderDate,StoreID,ProductID,CustomerID,ProductCategory,Quantity,UnitPrice,TotalAmount,PaymentMethod
2084,2024-04-06,S002,P141,C1774,Clothing,3,595.03,1785.09,Net Banking
2085,2024-05-31,S004,P164,C1655,Grocery,4,642.65,2570.6,UPI
2086,2024-05-03,S001,P183,C1911,Beauty,5,425.77,2128.85,Cash
2087,2024-02-03,S001,P108,C1505,Grocery,1,931.67,931.67,Debit Card
2088,2024-02-10,S004,P101,C1762,Beauty,2,481.01,962.02,UPI
2089,2024-12-23,S001,P172,C1268,Beauty,6,678.93,4073.58,Debit Card
2090,2024-07-08,S004,P138,C1781,Home Decor,6,821.15,4926.9,Cash
2091,2024-04-26,S002,P105,C1707,Grocery,7,700.09,4900.63,Debit Card
2092,2024-06-15,S004,P159,C1889,Home Decor,8,233.26,1866.08,Debit Card
2093,2024-08-02,S001,P117,C1807,Grocery,7,1484.69,10392.83,Cash
2094,2024-07-23,S003,P101,C1444,Beauty,3,230.8,692.4,Cash
2095,2024-04-21,S001,P102,C1400,Home Decor,3,409.98,1229.94,Cash
2096,2024-01-12,S004,P150,C1162,Grocery,9,420.12,3781.08,Cash
2097,2024-09-06,S004,P155,C1445,Clothing,8,1453.8,11630.4,Credit Card
2098,2024-06-29,S001,P108,C1975,Grocery,8,913.69,7309.52,Cash
2099,2024-04-30,S004,P127,C1426,Home Decor,1,1435.5,1435.5,Cash
2100,2024-06-22,S003,P187,C1633,Home Decor,10,187.16,1871.6,Cash
2101,2024-09-28,S003,P143,C1742,Grocery,3,557.5,1672.5,Debit Card
2102,2024-02-02,S001,P157,C1378,Home Decor,4,318.14,1272.56,UPI
2103,2024-12-18,S002,P140,C1649,Home Decor,5,834.72,4173.6,Net Banking
2104,2024-06-18,S002,P116,C1988,Grocery,10,1456.85,14568.5,Cash
2105,2024-12-28,S002,P131,C1500,Sports,8,1336.38,10691.04,UPI
2106,2024-09-18,S001,P149,C1768,Clothing,10,485.87,4858.7,Net Banking
2107,2024-09-08,S004,P177,C1922,Beauty,5,105.05,525.25,Debit Card
2108,2024-04-08,S003,P191,C1146,Grocery,1,713.25,713.25,Cash
2109,2024-11-20,S001,P141,C1364,Sports,8,845.01,6760.08,UPI
2110,2024-06-12,S004,P140,C1619,Sports,4,1237.08,4948.32,Cash
2111,2024-11-01,S001,P137,C1751,Electronics,4,787.64,3150.56,Net Banking
2112,2024-05-24,S002,P148,C1433,Beauty,1,450.77,450.77,Cash
2113,2024-03-14,S003,P103,C1029,Beauty,7,122.67,858.69,Debit Card
2114,2024-03-16,S004,P180,C1391,Sports,3,892.8,2678.4,UPI
2115,2024-02-25,S003,P158,C1282,Clothing,10,682.73,6827.3,Cash
2116,2024-10-27,S002,P141,C1979,Electronics,2,83.37,166.74,UPI
2117,2024-10-09,S004,P147,C1145,Grocery,7,827.44,5792.08,Debit Card
2118,2024-11-26,S003,P150,C1182,Grocery,10,1254.93,12549.3,Credit Card
2119,2024-11-25,S003,P141,C1579,Sports,1,1325.47,1325.47,Credit Card
2120,2024-12-31,S002,P163,C1065,Electronics,3,231.6,694.8,Net Banking
2121,2024-03-24,S002,P111,C1772,Grocery,6,510.55,3063.3,Debit Card
2122,2024-06-24,S001,P163,C1410,Sports,1,789.4,789.4,Debit Card
2123,2024-12-21,S002,P170,C1842,Electronics,4,675.5,2702.0,Credit Card
2124,2024-05-13,S002,P130,C1057,Beauty,9,41.22,370.98,Cash
2125,2024-09-02,S001,P105,C1224,Clothing,3,1431.86,4295.58,Cash
2126,2024-09-13,S003,P141,C1396,Beauty,7,33.79,236.53,UPI
2127,2024-09-09,S001,P185,C1731,Beauty,7,827.3,5791.1,Credit Card
2128,2024-04-12,S001,P126,C1235,Sports,8,15.69,125.52,Credit Card
2129,2024-10-24,S003,P165,C1920,Clothing,7,323.1,2261.7,Net Banking
2130,2024-01-04,S003,P134,C1569,Grocery,9,585.69,5271.21,Cash
2131,2024-11-07,S003,P142,C1200,Grocery,5,591.99,2959.95,UPI
2132,2024-08-19,S001,P157,C1617,Beauty,9,1156.17,10405.53,Cash
2133,2024-04-04,S001,P105,C1396,Electronics,4,304.21,1216.84,Net Banking
2134,2024-06-01,S002,P175,C1837,Grocery,6,698.35,4190.1,Cash
2135,2024-10-17,S003,P127,C1523,Electronics,5,23.48,117.4,Cash
2136,2024-06-19,S002,P163,C1969,Beauty,7,1081.35,7569.45,Debit Card
2137,2024-07-19,S002,P162,C1491,Sports,10,431.59,4315.9,Cash
2138,2024-02-09,S001,P100,C1873,Electronics,10,79.79,797.9,Credit Card
2139,2024-05-20,S001,P138,C1455,Home Decor,10,1442.01,14420.1,Credit Card
2140,2024-01-28,S003,P127,C1661,Clothing,7,1114.06,7798.42,UPI
2141,2024-02-08,S003,P153,C1669,Electronics,5,1156.81,5784.05,Credit Card
2142,2024-06-03,S002,P133,C1467,Clothing,2,1379.51,2759.02,Credit Card
2143,2024-08-31,S002,P101,C1115,Electronics,4,685.59,2742.36,Net Banking
2144,2024-12-21,S003,P134,C1023,Beauty,10,722.19,7221.9,Cash
2145,2024-04-20,S001,P150,C1694,Home Decor,1,60.56,60.56,Debit Card
2146,2024-08-26,S004,P122,C1996,Electronics,10,1346.63,13466.3,Credit Card
2147,2024-05-23,S003,P192,C1490,Clothing,5,41.5,207.5,UPI
2148,2024-04-06,S002,P188,C1458,Electronics,1,1310.91,1310.91,Debit Card
2149,2024-10-13,S004,P129,C1732,Beauty,1,433.34,433.34,Credit Card
2150,2024-11-02,S003,P158,C1840,Home Decor,9,250.02,2250.18,UPI
2151,2024-10-09,S002,P141,C1752,Beauty,6,613.47,3680.82,Net Banking
2152,2024-07-24,S003,P159,C1355,Grocery,3,1222.27,3666.81,Debit Card
2153,2024-12-11,S004,P146,C1984,Home Decor,2,905.22,1810.44,Cash
2154,2024-06-19,S003,P182,C1477,Home Decor,9,1293.39,11640.51,Cash
2155,2024-01-22,S003,P164,C1940,Beauty,3,900.19,2700.57,Net Banking
2156,2024-11-19,S002,P173,C1142,Clothing,7,127.21,890.47,Debit Card
2157,2024-02-27,S001,P166,C1106,Sports,1,385.8,385.8,Net Banking
2158,2024-12-06,S002,P194,C1232,Beauty,6,736.32,4417.92,UPI
2159,2024-07-10,S004,P166,C1672,Home Decor,4,867.64,3470.56,Debit Card
2160,2024-12-18,S001,P128,C1655,Beauty,8,237.77,1902.16,Cash
2161,2024-01-01,S001,P163,C1147,Electronics,5,366.54,1832.7,Debit Card
2162,2024-06-04,S002,P169,C1653,Electronics,4,40.14,160.56,Credit Card
2163,2024-05-31,S001,P126,C1190,Beauty,2,105.2,210.4,Debit Card
2164,2024-03-01,S004,P145,C1677,Home Decor,1,1048.24,1048.24,UPI
2165,2024-06-24,S004,P147,C1213,Grocery,7,930.79,6515.53,Debit Card
2166,2024-11-21,S001,P186,C1503,Electronics,8,482.85,3862.8,Credit Card
2167,2024-05-10,S004,P149,C1770,Sports,2,636.94,1273.88,Net Banking
2168,2024-11-13,S003,P187,C1502,Electronics,7,62.81,439.67,Debit Card
2169,2024-02-14,S004,P132,C1556,Electronics,2,371.86,743.72,Credit Card
2170,2024-08-20,S004,P195,C1345,Clothing,10,1476.08,14760.8,Credit Card
2171,2024-06-14,S003,P170,C1795,Beauty,8,328.75,2630.0,Debit Card
2172,2024-02-18,S001,P187,C1131,Sports,1,1403.63,1403.63,Debit Card
2173,2024-02-05,S002,P159,C1281,Beauty,10,585.33,5853.3,Net Banking
2174,2024-11-30,S001,P132,C1599,Electronics,9,739.19,6652.71,Debit Card
2175,2024-05-30,S002,P105,C1297,Sports,6,642.96,3857.76,Cash
2176,2024-02-09,S002,P161,C1497,Clothing,1,584.02,584.02,Cash
2177,2024-07-11,S001,P138,C1187,Clothing,6,1299.02,7794.12,Net Banking
2178,2024-09-09,S002,P191,C1455,Beauty,2,156.8,313.6,Cash
2179,2024-03-08,S001,P156,C1508,Grocery,7,35.7,249.9,Net Banking
2180,2024-12-21,S003,P181,C1556,Electronics,7,713.12,4991.84,UPI
2181,2024-08-11,S004,P108,C1066,Electronics,5,1317.28,6586.4,UPI
2182,2024-08-31,S004,P164,C1941,Clothing,3,185.91,557.73,Cash
2183,2024-02-14,S002,P185,C1201,Home Decor,9,563.11,5067.99,UPI
2184,2024-09-01,S001,P184,C1189,Sports,7,178.2,1247.4,Credit Card
2185,2024-04-28,S002,P118,C1307,Clothing,7,21.73,152.11,Credit Card
2186,2024-09-18,S001,P114,C1537,Beauty,5,880.43,4402.15,Credit Card
2187,2024-06-04,S002,P140,C1942,Clothing,8,1202.83,9622.64,Cash
2188,2024-12-05,S004,P161,C1490,Clothing,2,262.76,525.52,Net Banking
2189,2024-11-20,S001,P118,C1683,Clothing,9,222.38,2001.42,Credit Card
2190,2024-09-01,S001,P172,C1168,Clothing,7,1260.46,8823.22,UPI
2191,2024-04-25,S003,P152,C1061,Home Decor,1,1306.65,1306.65,Debit Card
2192,2024-01-15,S002,P185,C1743,Grocery,7,677.49,4742.43,Cash
2193,2024-03-06,S004,P178,C1972,Sports,7,970.83,6795.81,Cash
2194,2024-05-03,S003,P163,C1791,Electronics,7,901.73,6312.11,Debit Card
2195,2024-02-03,S001,P190,C1913,Clothing,1,557.43,557.43,Debit Card
2196,2024-05-23,S004,P183,C1826,Grocery,5,1255.31,6276.55,Net Banking
2197,2024-06-16,S003,P160,C1523,Home Decor,7,1137.34,7961.38,Net Banking
2198,2024-12-21,S002,P160,C1345,Electronics,8,1462.96,11703.68,Net Banking
2199,2024-09-21,S001,P132,C1644,Grocery,5,1312.75,6563.75,Net Banking
2200,2024-09-19,S002,P140,C1949,Grocery,4,851.19,3404.76,UPI
2201,2024-06-05,S002,P142,C1530,Beauty,7,421.39,2949.73,Net Banking
2202,2024-08-05,S002,P198,C1627,Clothing,5,289.0,1445.0,UPI
2203,2024-12-30,S003,P126,C1817,Home Decor,10,782.57,7825.7,Credit Card
2204,2024-05-29,S002,P126,C1612,Beauty,6,278.7,1672.2,Debit Card
2205,2024-07-10,S002,P150,C1495,Beauty,5,1399.06,6995.3,Debit Card
2206,2024-10-02,S003,P118,C1260,Sports,2,382.54,765.08,Debit Card
2207,2024-10-08,S004,P100,C1068,Clothing,5,1392.07,6960.35,Debit Card
2208,2024-10-08,S003,P165,C1581,Home Decor,4,402.22,1608.88,Debit Card
2209,2024-11-17,S004,P176,C1110,Home Decor,7,583.39,4083.73,Credit Card
2210,2024-03-12,S002,P115,C1370,Electronics,1,1271.53,1271.53,UPI
2211,2024-02-25,S003,P116,C1802,Electronics,7,311.31,2179.17,Net Banking
2212,2024-01-31,S001,P114,C1345,Sports,5,429.86,2149.3,Cash
2213,2024-04-28,S002,P179,C1618,Sports,5,1392.14,6960.7,UPI
2214,2024-05-01,S002,P102,C1566,Sports,6,1144.72,6868.32,Cash
2215,2024-07-15,S002,P169,C1631,Electronics,3,141.31,423.93,Net Banking
2216,2024-05-18,S004,P115,C1097,Clothing,7,335.36,2347.52,Debit Card
2217,2024-11-08,S002,P122,C1939,Clothing,5,165.54,827.7,Cash
2218,2024-12-09,S003,P155,C1593,Sports,7,672.02,4704.14,Cash
2219,2024-02-21,S001,P152,C1729,Home Decor,8,229.83,1838.64,Debit Card
2220,2024-11-10,S004,P102,C1554,Grocery,4,1323.3,5293.2,Debit Card
2221,2024-08-11,S003,P141,C1021,Home Decor,9,925.38,8328.42,Debit Card
2222,2024-11-06,S002,P147,C1147,Beauty,2,903.43,1806.86,Debit Card
2223,2024-03-27,S004,P126,C1223,Grocery,6,610.63,3663.78,Cash
2224,2024-05-28,S002,P148,C1614,Home Decor,1,1031.31,1031.31,Net Banking
2225,2024-05-04,S001,P157,C1730,Electronics,7,859.63,6017.41,UPI
2226,2024-07-14,S001,P162,C1446,Beauty,8,1364.24,10913.92,Credit Card
2227,2024-08-11,S003,P144,C1234,Grocery,6,1367.84,8207.04,UPI
2228,2024-09-02,S002,P121,C1224,Sports,9,900.66,8105.94,Cash
2229,2024-01-19,S004,P146,C1049,Clothing,2,1062.12,2124.24,Cash
2230,2024-02-17,S001,P132,C1081,Sports,5,682.39,3411.95,UPI
2231,2024-03-13,S004,P135,C1891,Clothing,4,617.15,2468.6,Cash
2232,2024-09-23,S001,P129,C1892,Electronics,10,82.96,829.6,Cash
2233,2024-05-27,S004,P154,C1916,Clothing,4,30.69,122.76,Cash
2234,2024-11-04,S001,P108,C1791,Electronics,5,1226.85,6134.25,Cash
2235,2024-09-30,S001,P199,C1473,Sports,6,1086.2,6517.2,Cash
2236,2024-09-30,S002,P131,C1805,Electronics,6,1283.83,7702.98,UPI
2237,2024-09-19,S001,P164,C1516,Electronics,7,206.75,1447.25,Credit Card
2238,2024-08-28,S002,P116,C1247,Sports,6,862.93,5177.58,UPI
2239,2024-08-24,S002,P158,C1179,Beauty,2,1071.58,2143.16,Cash
2240,2024-11-23,S001,P108,C1386,Clothing,1,434.37,434.37,Net Banking
2241,2024-09-07,S004,P170,C1554,Beauty,7,1333.75,9336.25,Debit Card
2242,2024-11-27,S003,P177,C1591,Beauty,7,1128.69,7900.83,Net Banking
2243,2024-07-27,S002,P164,C1878,Home Decor,3,1208.23,3624.69,Cash
2244,2024-02-07,S003,P138,C1118,Sports,7,576.95,4038.65,UPI
2245,2024-07-10,S001,P140,C1498,Clothing,1,327.28,327.28,Cash
2246,2024-08-18,S002,P183,C1812,Grocery,7,370.52,2593.64,Credit Card
2247,2024-04-26,S004,P132,C1498,Home Decor,8,1070.77,8566.16,UPI
2248,2024-04-14,S004,P116,C1425,Electronics,4,1421.85,5687.4,Credit Card
2249,2024-05-31,S003,P106,C1358,Home Decor,7,1331.13,9317.91,Debit Card
2250,2024-02-09,S003,P145,C1840,Sports,9,718.28,6464.52,Debit Card
2251,2024-02-04,S003,P142,C1198,Grocery,9,253.09,2277.81,Credit Card
2252,2024-03-15,S003,P107,C1025,Sports,4,947.86,3791.44,UPI
2253,2024-01-13,S004,P151,C1342,Sports,8,523.65,4189.2,UPI
2254,2024-05-25,S003,P106,C1820,Sports,10,189.33,1893.3,Debit Card
2255,2024-09-06,S004,P197,C1526,Electronics,9,1094.35,9849.15,Net Banking
2256,2024-09-16,S001,P119,C1955,Home Decor,6,992.62,5955.72,Debit Card
2257,2024-11-21,S003,P118,C1145,Clothing,2,927.23,1854.46,UPI
2258,2024-07-20,S002,P105,C1045,Grocery,1,1430.57,1430.57,Cash
2259,2024-08-02,S002,P153,C1818,Clothing,7,822.85,5759.95,UPI
2260,2024-04-17,S001,P108,C1167,Electronics,5,1092.22,5461.1,Credit Card
2261,2024-04-22,S004,P121,C1947,Beauty,8,175.78,1406.24,Debit Card
2262,2024-06-24,S003,P160,C1978,Grocery,10,840.06,8400.6,UPI
2263,2024-11-19,S003,P167,C1159,Beauty,10,782.47,7824.7,UPI
2264,2024-10-31,S002,P128,C1834,Electronics,7,727.68,5093.76,UPI
2265,2024-09-17,S003,P163,C1996,Beauty,7,81.67,571.69,Net Banking
2266,2024-06-02,S003,P113,C1843,Clothing,9,339.32,3053.88,Cash
2267,2024-05-07,S004,P119,C1948,Electronics,9,761.24,6851.16,Debit Card
2268,2024-07-23,S004,P172,C1339,Grocery,2,367.53,735.06,Net Banking
2269,2024-09-03,S001,P199,C1321,Electronics,7,611.86,4283.02,Debit Card
2270,2024-03-19,S004,P160,C1031,Grocery,6,181.75,1090.5,Cash
2271,2024-09-06,S004,P150,C1602,Clothing,7,648.01,4536.07,Cash
2272,2024-05-26,S002,P178,C1823,Clothing,6,242.99,1457.94,UPI
2273,2024-10-30,S004,P110,C1103,Electronics,2,1195.31,2390.62,Credit Card
2274,2024-03-17,S004,P163,C1918,Electronics,3,1487.8,4463.4,Credit Card
2275,2024-08-29,S002,P104,C1136,Grocery,6,1019.72,6118.32,UPI
2276,2024-12-07,S001,P105,C1169,Grocery,6,154.46,926.76,Net Banking
2277,2024-02-12,S001,P178,C1000,Clothing,3,1346.1,4038.3,Debit Card
2278,2024-02-25,S003,P175,C1298,Sports,9,112.17,1009.53,Net Banking
2279,2024-05-25,S002,P108,C1473,Sports,5,240.3,1201.5,Net Banking
2280,2024-02-19,S004,P177,C1229,Beauty,5,52.89,264.45,UPI
2281,2024-12-06,S002,P188,C1484,Home Decor,6,1427.8,8566.8,UPI
2282,2024-05-30,S004,P153,C1826,Clothing,5,1001.05,5005.25,Cash
2283,2024-05-03,S004,P119,C1720,Clothing,1,123.78,123.78,Net Banking
2284,2024-03-01,S002,P113,C1459,Clothing,3,1085.54,3256.62,UPI
2285,2024-06-19,S003,P174,C1244,Beauty,8,655.83,5246.64,Credit Card
2286,2024-11-25,S003,P190,C1214,Home Decor,1,549.49,549.49,Debit Card
2287,2024-04-08,S003,P108,C1050,Electronics,5,587.39,2936.95,Debit Card
2288,2024-08-25,S004,P190,C1883,Grocery,8,203.69,1629.52,UPI
2289,2024-12-28,S004,P184,C1322,Sports,3,16.12,48.36,Cash
2290,2024-05-08,S004,P111,C1498,Grocery,3,67.83,203.49,Cash
2291,2024-05-02,S004,P135,C1929,Clothing,3,629.72,1889.16,Credit Card
2292,2024-11-19,S003,P191,C1351,Sports,6,509.08,3054.48,Credit Card
2293,2024-09-04,S002,P127,C1151,Grocery,9,413.8,3724.2,Debit Card
2294,2024-09-27,S002,P155,C1788,Beauty,1,685.15,685.15,Net Banking
2295,2024-10-07,S003,P168,C1773,Home Decor,1,430.31,430.31,Credit Card
2296,2024-07-27,S001,P160,C1849,Home Decor,8,1371.59,10972.72,Net Banking
2297,2024-10-19,S002,P140,C1854,Sports,4,676.66,2706.64,UPI
2298,2024-11-29,S001,P129,C1684,Sports,5,595.24,2976.2,Credit Card
2299,2024-09-28,S002,P105,C1227,Home Decor,4,598.49,2393.96,Debit Card
2300,2024-01-25,S001,P135,C1548,Sports,7,29.43,206.01,UPI
2301,2024-11-03,S001,P163,C1594,Clothing,9,993.63,8942.67,UPI
2302,2024-02-29,S002,P149,C1574,Beauty,6,269.97,1619.82,Cash
2303,2024-01-08,S004,P110,C1336,Beauty,4,1420.13,5680.52,Credit Card
2304,2024-02-20,S002,P195,C1748,Grocery,3,987.9,2963.7,UPI
2305,2024-07-31,S002,P154,C1208,Beauty,3,545.34,1636.02,UPI
2306,2024-06-07,S001,P109,C1159,Electronics,1,1430.61,1430.61,Credit Card
2307,2024-05-18,S002,P114,C1783,Home Decor,6,186.55,1119.3,Net Banking
2308,2024-08-26,S001,P161,C1684,Sports,5,1179.32,5896.6,UPI
2309,2024-02-17,S003,P122,C1397,Clothing,9,1417.69,12759.21,Credit Card
2310,2024-11-13,S001,P108,C1166,Clothing,6,244.71,1468.26,Net Banking
2311,2024-04-09,S004,P196,C1646,Grocery,1,513.57,513.57,Debit Card
2312,2024-08-09,S001,P165,C1794,Home Decor,4,255.45,1021.8,Net Banking
2313,2024-11-22,S004,P199,C1600,Beauty,2,1464.33,2928.66,Cash
2314,2024-12-02,S004,P171,C1789,Home Decor,7,486.71,3406.97,UPI
2315,2024-04-11,S001,P104,C1463,Clothing,1,858.55,858.55,Credit Card
2316,2024-12-06,S003,P183,C1346,Home Decor,1,1454.53,1454.53,Debit Card
2317,2024-02-13,S002,P112,C1608,Sports,9,1150.36,10353.24,Net Banking
2318,2024-03-10,S004,P163,C1566,Sports,6,184.03,1104.18,Credit Card
2319,2024-11-22,S003,P131,C1319,Sports,7,443.71,3105.97,Credit Card
2320,2024-01-29,S003,P185,C1987,Clothing,5,1224.46,6122.3,Cash
2321,2024-05-23,S003,P152,C1076,Sports,6,117.29,703.74,UPI
2322,2024-06-02,S004,P102,C1026,Grocery,6,281.24,1687.44,Credit Card
2323,2024-03-11,S001,P146,C1116,Electronics,5,1153.16,5765.8,UPI
2324,2024-03-04,S002,P173,C1217,Sports,2,351.12,702.24,UPI
2325,2024-06-08,S001,P191,C1562,Sports,9,449.32,4043.88,Net Banking
2326,2024-12-02,S003,P112,C1916,Home Decor,1,471.28,471.28,Debit Card
2327,2024-02-17,S003,P134,C1758,Electronics,3,107.78,323.34,Net Banking
2328,2024-01-03,S001,P161,C1043,Home Decor,6,611.95,3671.7,Credit Card
2329,2024-05-15,S002,P175,C1962,Sports,4,127.6,510.4,Cash
2330,2024-04-04,S001,P180,C1831,Electronics,8,331.53,2652.24,Cash
2331,2024-03-27,S002,P152,C1005,Beauty,9,1313.23,11819.07,Net Banking
2332,2024-04-06,S004,P170,C1243,Electronics,7,320.46,2243.22,Debit Card
2333,2024-04-08,S003,P144,C1139,Home Decor,10,620.26,6202.6,Net Banking
2334,2024-05-27,S003,P131,C1631,Electronics,7,386.22,2703.54,Net Banking
2335,2024-09-11,S001,P114,C1415,Sports,4,1121.44,4485.76,Cash
2336,2024-10-22,S002,P182,C1594,Electronics,4,203.01,812.04,Credit Card
2337,2024-04-28,S002,P195,C1047,Beauty,2,1027.68,2055.36,Cash
2338,2024-04-21,S003,P114,C1588,Electronics,4,1077.27,4309.08,Credit Card
2339,2024-07-30,S001,P143,C1211,Home Decor,3,224.75,674.25,Credit Card
2340,2024-07-07,S003,P152,C1387,Beauty,9,1022.07,9198.63,Debit Card
2341,2024-12-05,S002,P181,C1149,Clothing,7,533.0,3731.0,Cash
2342,2024-09-07,S004,P135,C1447,Electronics,5,9.57,47.85,Debit Card
2343,2024-03-22,S001,P107,C1766,Home Decor,9,437.16,3934.44,Debit Card
2344,2024-02-26,S003,P118,C1290,Grocery,3,642.1,1926.3,Credit Card
2345,2024-08-30,S001,P175,C1465,Grocery,5,968.15,4840.75,Debit Card
2346,2024-04-12,S003,P161,C1986,Home Decor,5,244.89,1224.45,Cash
2347,2024-08-12,S002,P102,C1799,Clothing,8,579.95,4639.6,Net Banking
2348,2024-09-17,S002,P114,C1274,Beauty,6,785.43,4712.58,Credit Card
2349,2024-05-19,S003,P195,C1413,Electronics,2,852.9,1705.8,Credit Card
2350,2024-05-03,S003,P132,C1829,Clothing,9,1284.5,11560.5,Net Banking
2351,2024-09-28,S002,P180,C1508,Sports,1,227.9,227.9,Credit Card
2352,2024-06-16,S004,P172,C1349,Electronics,8,294.16,2353.28,Credit Card
2353,2024-06-05,S004,P132,C1712,Grocery,10,303.2,3032.0,Debit Card
2354,2024-12-08,S003,P112,C1389,Home Decor,10,298.42,2984.2,Cash
2355,2024-06-15,S001,P143,C1365,Home Decor,4,801.07,3204.28,Debit Card
2356,2024-04-26,S004,P171,C1016,Beauty,2,159.27,318.54,Cash
2357,2024-04-28,S004,P105,C1209,Home Decor,7,804.8,5633.6,Credit Card
2358,2024-02-22,S004,P191,C1138,Clothing,4,331.61,1326.44,Credit Card
2359,2024-01-19,S003,P101,C1940,Sports,7,184.81,1293.67,UPI
2360,2024-11-25,S004,P126,C1095,Grocery,4,919.6,3678.4,Credit Card
2361,2024-05-08,S002,P105,C1487,Beauty,5,813.91,4069.55,Credit Card
2362,2024-09-07,S002,P152,C1908,Grocery,2,137.62,275.24,Net Banking
2363,2024-04-27,S003,P100,C1437,Beauty,6,1402.31,8413.86,Debit Card
2364,2024-10-11,S002,P103,C1756,Electronics,10,36.94,369.4,UPI
2365,2024-04-08,S002,P120,C1239,Beauty,1,1100.0,1100.0,Cash
2366,2024-04-17,S002,P116,C1302,Home Decor,1,994.18,994.18,Cash
2367,2024-11-12,S002,P104,C1120,Beauty,4,553.13,2212.52,UPI
2368,2024-12-17,S004,P119,C1704,Electronics,3,713.23,2139.69,Credit Card
2369,2024-03-28,S003,P104,C1545,Clothing,7,167.24,1170.68,Cash
2370,2024-04-18,S001,P119,C1425,Electronics,7,347.74,2434.18,Cash
2371,2024-05-16,S003,P157,C1161,Sports,9,992.47,8932.23,Cash
2372,2024-08-17,S004,P122,C1625,Home Decor,5,477.02,2385.1,Net Banking
2373,2024-04-19,S001,P125,C1415,Grocery,7,1159.97,8119.79,Debit Card
2374,2024-02-16,S001,P188,C1129,Electronics,4,1106.82,4427.28,Net Banking
2375,2024-02-27,S004,P150,C1931,Beauty,10,1070.11,10701.1,Cash
2376,2024-01-28,S002,P168,C1896,Clothing,3,364.52,1093.56,Credit Card
2377,2024-09-17,S001,P130,C1551,Sports,2,511.97,1023.94,Net Banking
2378,2024-02-17,S003,P133,C1340,Sports,3,1243.02,3729.06,Credit Card
2379,2024-08-06,S004,P126,C1143,Clothing,2,779.34,1558.68,Net Banking
2380,2024-08-14,S001,P154,C1738,Beauty,9,124.83,1123.47,UPI
2381,2024-08-23,S002,P187,C1282,Grocery,1,54.49,54.49,Credit Card
2382,2024-01-14,S001,P192,C1031,Electronics,6,251.56,1509.36,Net Banking
2383,2024-02-11,S001,P188,C1194,Home Decor,2,661.27,1322.54,Net Banking
2384,2024-11-27,S003,P107,C1806,Beauty,10,43.63,436.3,Cash
2385,2024-06-29,S003,P148,C1688,Electronics,9,970.18,8731.62,UPI
2386,2024-05-13,S002,P110,C1558,Clothing,10,1003.87,10038.7,Net Banking
2387,2024-09-01,S003,P162,C1534,Electronics,3,267.71,803.13,UPI
2388,2024-09-13,S001,P140,C1388,Home Decor,1,763.18,763.18,Debit Card
2389,2024-01-14,S001,P176,C1050,Electronics,5,1329.26,6646.3,Debit Card
2390,2024-06-25,S003,P111,C1370,Beauty,9,416.24,3746.16,Cash
2391,2024-07-26,S004,P172,C1125,Clothing,7,228.16,1597.12,UPI
2392,2024-09-18,S002,P141,C1378,Beauty,1,552.48,552.48,Cash
2393,2024-10-22,S004,P193,C1042,Sports,1,939.4,939.4,Credit Card
2394,2024-07-27,S002,P130,C1420,Sports,10,839.6,8396.0,Net Banking
2395,2024-06-30,S001,P198,C1639,Beauty,9,281.23,2531.07,Credit Card
2396,2024-02-01,S003,P106,C1950,Electronics,7,382.96,2680.72,Net Banking
2397,2024-03-04,S001,P133,C1640,Beauty,5,1443.42,7217.1,Cash
2398,2024-10-07,S004,P163,C1901,Clothing,9,294.82,2653.38,Cash
2399,2024-09-27,S001,P151,C1274,Clothing,3,1011.13,3033.39,Cash
2400,2024-12-22,S004,P179,C1694,Grocery,3,784.98,2354.94,UPI
2401,2024-07-27,S003,P120,C1021,Clothing,7,1135.94,7951.58,Cash
2402,2024-07-07,S004,P127,C1106,Grocery,5,127.84,639.2,Credit Card
2403,2024-07-18,S003,P180,C1399,Clothing,6,1419.48,8516.88,UPI
2404,2024-05-28,S001,P123,C1412,Clothing,6,513.2,3079.2,Cash
2405,2024-05-30,S002,P193,C1023,Beauty,2,707.4,1414.8,UPI
2406,2024-07-29,S003,P137,C1525,Sports,9,760.3,6842.7,Credit Card
2407,2024-04-25,S001,P147,C1247,Sports,9,780.53,7024.77,UPI
2408,2024-06-18,S002,P159,C1624,Beauty,1,1012.15,1012.15,UPI
2409,2024-01-20,S003,P187,C1654,Electronics,5,362.03,1810.15,Cash
2410,2024-04-16,S003,P124,C1848,Sports,5,882.75,4413.75,Credit Card
2411,2024-07-21,S002,P118,C1825,Electronics,2,146.39,292.78,Net Banking
2412,2024-08-20,S004,P192,C1899,Electronics,9,77.25,695.25,Cash
2413,2024-05-03,S001,P180,C1695,Clothing,8,329.09,2632.72,Debit Card
2414,2024-11-25,S003,P128,C1040,Home Decor,1,1086.42,1086.42,Credit Card
2415,2024-11-09,S004,P197,C1984,Grocery,7,147.49,1032.43,Net Banking
2416,2024-07-27,S001,P101,C1933,Clothing,4,1231.42,4925.68,Credit Card
2417,2024-10-27,S001,P142,C1797,Home Decor,2,826.86,1653.72,Net Banking
2418,2024-09-25,S001,P131,C1704,Home Decor,6,711.05,4266.3,Debit Card
2419,2024-05-15,S003,P176,C1122,Beauty,7,1375.42,9627.94,Net Banking
2420,2024-12-14,S002,P150,C1376,Sports,6,205.22,1231.32,Credit Card
2421,2024-02-09,S003,P177,C1072,Electronics,9,960.74,8646.66,Net Banking
